mrna_id	gene_id	locus_tag	chrom	old_start	old_end	new_start	new_end	overlap_gene_id	overlap_locus_tag	overlap_start	overlap_end	overlap_strand
rna-NM_001181362.3	gene-YGR233C	YGR233C	NC_001139.9	954674	958210	954611	958210	gene-YGR232W	YGR232W	953960	954646	+
rna-NM_001181361.3	gene-YGR232W	YGR232W	NC_001139.9	953960	954646	953960	954736	gene-YGR233C	YGR233C	954674	958210	-
rna-NM_001181364.1	gene-YGR235C	YGR235C	NC_001139.9	961360	962061	961077	962061	gene-YGR234W	YGR234W	959904	961103	+
rna-NM_001181363.1	gene-YGR234W	YGR234W	NC_001139.9	959904	961103	959904	961382	gene-YGR235C	YGR235C	961360	962061	-
rna-NM_001181370.3	gene-YGR241C	YGR241C	NC_001139.9	974875	976581	974707	976581	gene-YGR240C-A	YGR240C-A	974577	974777	-
rna-NM_001181382.1	gene-YGR253C	YGR253C	NC_001139.9	998358	999140	997460	999140	gene-YGR252W	YGR252W	996869	998188	+
rna-NM_001181381.1	gene-YGR252W	YGR252W	NC_001139.9	996869	998188	996869	998396	gene-YGR253C	YGR253C	998358	999140	-
rna-NM_001181383.3	gene-YGR254W	YGR254W	NC_001139.9	1000927	1002240	1000927	1002524	gene-YGR255C	YGR255C	1002523	1003962	-
rna-NM_001181385.3	gene-YGR256W	YGR256W	NC_001139.9	1004624	1006102	1004624	1006214	gene-YGR257C	YGR257C	1006205	1007305	-
rna-NM_001181396.1	gene-YGR267C	YGR267C	NC_001139.9	1025004	1025735	1024749	1025735	gene-YGR266W	YGR266W	1022656	1024761	+
rna-NM_001184474.3	gene-YGR271C-A	YGR271C-A	NC_001139.9	1037800	1038501	1037551	1038501	gene-YGR271W	YGR271W	1031791	1037694	+
rna-NM_001181406.3	gene-YGR277C	YGR277C	NC_001139.9	1045644	1046561	1045477	1046561	gene-YGR276C	YGR276C	1043819	1045480	-
rna-NM_001181411.1	gene-YGR282C	YGR282C	NC_001139.9	1057783	1058724	1057242	1058724	gene-YGR281W	YGR281W	1052824	1057257	+
rna-NM_001182217.1	gene-YLR328W	YLR328W	NC_001144.5	784913	786118	784913	786469	gene-YLR329W	YLR329W	786442	787333	+
rna-NM_001181873.1	gene-YLL053C	YLL053C	NC_001144.5	35503	35961	35276	35961	gene-YLL052C	YLL052C	35912	36361	-
rna-NM_001181863.1	gene-YLL043W	YLL043W	NC_001144.5	49938	51947	49938	52120	gene-YLL042C	YLL042C	52087	52590	-
rna-NM_001181858.1	gene-YLL038C	YLL038C	NC_001144.5	65775	66518	65130	66518	gene-YLL039C	YLL039C	64062	65207	-
rna-NM_001181855.1	gene-YLL035W	YLL035W	NC_001144.5	68580	70478	68580	70642	gene-YLL034C	YLL034C	70633	73146	-
rna-NM_001181854.1	gene-YLL034C	YLL034C	NC_001144.5	70633	73146	70478	73146	gene-YLL035W	YLL035W	68580	70478	+
rna-NM_001181853.1	gene-YLL033W	YLL033W	NC_001144.5	73409	74101	73409	74677	gene-YLL032C	YLL032C	74270	76747	-
rna-NM_001184338.1	gene-YLL018C-A	YLL018C-A	NC_001144.5	108676	108972	107359	108972	gene-YLL019C	YLL019C	105686	107899	-
rna-NM_001181830.1	gene-YLL010C	YLL010C	NC_001144.5	129330	130613	128952	130613	gene-YLL011W	YLL011W	127523	128992	+
rna-NM_001181826.1	gene-YLL006W	YLL006W	NC_001144.5	136586	137866	136586	139498	gene-YLL005C	YLL005C	137940	140546	-
rna-NM_001181895.1	gene-YLR008C	YLR008C	NC_001144.5	165577	166083	165249	166083	gene-YLR007W	YLR007W	164392	165402	+
rna-NM_001181897.1	gene-YLR010C	YLR010C	NC_001144.5	167320	167802	167116	167802	gene-YLR009W	YLR009W	166537	167136	+
rna-NM_001181896.1	gene-YLR009W	YLR009W	NC_001144.5	166537	167136	166537	167331	gene-YLR010C	YLR010C	167320	167802	-
rna-NM_001181903.1	gene-YLR016C	YLR016C	NC_001144.5	176802	177416	176102	177416	gene-YLR015W	YLR015W	175227	176744	+
rna-NM_001181902.1	gene-YLR015W	YLR015W	NC_001144.5	175227	176744	175227	177285	gene-YLR016C	YLR016C	176802	177416	-
rna-NM_001181905.1	gene-YLR018C	YLR018C	NC_001144.5	178707	179606	178572	179606	gene-YLR017W	YLR017W	177608	178621	+
rna-NM_001181904.1	gene-YLR017W	YLR017W	NC_001144.5	177608	178621	177608	178710	gene-YLR018C	YLR018C	178707	179606	-
rna-NM_001181909.1	gene-YLR022C	YLR022C	NC_001144.5	184174	184926	183884	184926	gene-YLR021W	YLR021W	183623	184162	+
rna-NM_001181908.1	gene-YLR021W	YLR021W	NC_001144.5	183623	184162	183623	184640	gene-YLR022C	YLR022C	184174	184926	-
rna-NM_001181912.1	gene-YLR025W	YLR025W	NC_001144.5	194452	195174	194452	195466	gene-YLR026C	YLR026C	195450	196472	-
rna-NM_001181921.2	gene-YLR034C	YLR034C	NC_001144.5	210512	211933	210077	211933	gene-YLR033W	YLR033W	208761	210269	+
rna-NM_001181939.1	gene-YLR052W	YLR052W	NC_001144.5	247201	247953	247201	248641	gene-YLR053C	YLR053C	248100	248426	-
rna-NM_001181943.1	gene-YLR056W	YLR056W	NC_001144.5	253861	254958	253861	255374	gene-YLR057W	YLR057W	255306	257855	+
rna-NM_001181945.1	gene-YLR058C	YLR058C	NC_001144.5	257992	259401	257842	259401	gene-YLR057W	YLR057W	255306	257855	+
rna-NM_001181952.1	gene-YLR065C	YLR065C	NC_001144.5	266373	266918	265595	266918	gene-YLR064W	YLR064W	265456	266277	+
rna-NM_001181951.1	gene-YLR064W	YLR064W	NC_001144.5	265456	266277	265456	266374	gene-YLR065C	YLR065C	266373	266918	-
rna-NM_001181953.1	gene-YLR066W	YLR066W	NC_001144.5	267169	267723	267169	268008	gene-YLR067C	YLR067C	267813	270710	-
rna-NM_001181956.1	gene-YLR069C	YLR069C	NC_001144.5	271630	273915	271459	273915	gene-YLR068W	YLR068W	271008	271463	+
rna-NM_001181960.1	gene-YLR073C	YLR073C	NC_001144.5	281019	281621	280763	281621	gene-YLR072W	YLR072W	278862	280943	+
rna-NM_001181959.1	gene-YLR072W	YLR072W	NC_001144.5	278862	280943	278862	281029	gene-YLR073C	YLR073C	281019	281621	-
rna-NM_001181965.1	gene-YLR078C	YLR078C	NC_001144.5	285736	286559	285586	286559	gene-YLR077W	YLR077W	283872	285623	+
rna-NM_001181964.1	gene-YLR077W	YLR077W	NC_001144.5	283872	285623	283872	286731	gene-YLR078C	YLR078C	285736	286559	-
rna-NM_001181978.1	gene-YLR091W	YLR091W	NC_001144.5	322297	323178	322297	323563	gene-YLR092W	YLR092W	323544	326225	+
rna-NM_001181989.1	gene-YLR102C	YLR102C	NC_001144.5	342970	343767	342805	343767	gene-YLR100W	YLR100W	341810	342853	+
rna-NM_001181987.1	gene-YLR100W	YLR100W	NC_001144.5	341810	342853	341810	343065	gene-YLR102C	YLR102C	342970	343767	-
rna-NM_001181992.1	gene-YLR105C	YLR105C	NC_001144.5	347047	348180	346958	348180	gene-YLR104W	YLR104W	346585	346980	+
rna-NM_001181997.1	gene-YLR110C	YLR110C	NC_001144.5	369697	370098	368741	370098	gene-YLR109W	YLR109W	368781	369311	+
rna-NM_001181996.1	gene-YLR109W	YLR109W	NC_001144.5	368781	369311	368781	370151	gene-YLR110C	YLR110C	369697	370098	-
rna-NM_001348855.1	gene-YLR112W	YLR112W	NC_001144.5	370791	371210	370791	371663	gene-YLR113W	YLR113W	371620	372927	+
rna-NM_001182004.1	gene-YLR117C	YLR117C	NC_001144.5	382471	384534	382241	384534	gene-YLR116W	YLR116W	380822	382252	+
rna-NM_001182003.1	gene-YLR116W	YLR116W	NC_001144.5	380822	382252	380822	382721	gene-YLR117C	YLR117C	382471	384534	-
rna-NM_001182007.1	gene-YLR120C	YLR120C	NC_001144.5	386511	388220	386107	388220	gene-YLR119W	YLR119W	385534	386175	+
rna-NM_001182012.1	gene-YLR125W	YLR125W	NC_001144.5	393484	393894	393484	394790	gene-YLR126C	YLR126C	394765	395520	-
rna-NM_001182015.1	gene-YLR128W	YLR128W	NC_001144.5	398530	399433	398530	399657	gene-YLR129W	YLR129W	399657	402488	+
rna-NM_001182017.1	gene-YLR130C	YLR130C	NC_001144.5	402794	404062	402456	404062	gene-YLR129W	YLR129W	399657	402488	+
rna-NM_001182020.1	gene-YLR133W	YLR133W	NC_001144.5	408445	410193	408445	410773	gene-YLR134W	YLR134W	410723	412414	+
rna-NM_001182026.1	gene-YLR139C	YLR139C	NC_001144.5	421542	423473	421356	423473	gene-YLR138W	YLR138W	418437	421394	+
rna-NM_001182028.1	gene-YLR141W	YLR141W	NC_001144.5	423683	424774	423683	425197	gene-YLR142W	YLR142W	425186	426616	+
rna-NM_001182030.1	gene-YLR143W	YLR143W	NC_001144.5	427329	429386	427329	429701	gene-YLR144C	YLR144C	429677	432016	-
rna-NM_001182033.1	gene-YLR146C	YLR146C	NC_001144.5	432823	433725	432737	433725	gene-YLR145W	YLR145W	432168	432773	+
rna-NM_001182032.1	gene-YLR145W	YLR145W	NC_001144.5	432168	432773	432168	432835	gene-YLR146C	YLR146C	432823	433725	-
rna-NM_001182034.1	gene-YLR147C	YLR147C	NC_001144.5	434158	434463	433800	434463	gene-YLR146W-A	YLR146W-A	433870	434058	+
rna-NM_001184685.1	gene-YLR146W-A	YLR146W-A	NC_001144.5	433870	434058	433870	434532	gene-YLR147C	YLR147C	434158	434463	-
rna-NM_001182052.1	gene-YLR165C	YLR165C	NC_001144.5	494494	495258	494369	495258	gene-YLR164W	YLR164W	493883	494389	+
rna-NM_001182051.1	gene-YLR164W	YLR164W	NC_001144.5	493883	494389	493883	494533	gene-YLR165C	YLR165C	494494	495258	-
rna-NM_001182054.1	gene-YLR167W	YLR167W	NC_001144.5	498947	499405	498947	499640	gene-YLR168C	YLR168C	499578	500270	-
rna-NM_001182057.1	gene-YLR170C	YLR170C	NC_001144.5	500579	501049	500258	501049	gene-YLR168C	YLR168C	499578	500270	-
rna-NM_001182059.1	gene-YLR172C	YLR172C	NC_001144.5	501260	502162	500848	502162	gene-YLR170C	YLR170C	500579	501049	-
rna-NM_001182060.1	gene-YLR173W	YLR173W	NC_001144.5	502421	504247	502421	504642	gene-YLR174W	YLR174W	504591	505829	+
rna-NM_001182066.1	gene-YLR179C	YLR179C	NC_001144.5	514108	514713	513282	514713	gene-YLR178C	YLR178C	513162	513821	-
rna-NM_001182067.1	gene-YLR180W	YLR180W	NC_001144.5	515262	516410	515262	516827	gene-YLR181C	YLR181C	516678	517670	-
rna-NM_001182069.1	gene-YLR182W	YLR182W	NC_001144.5	517940	520351	517940	520562	gene-YLR183C	YLR183C	520543	522012	-
rna-NM_001182079.1	gene-YLR192C	YLR192C	NC_001144.5	538792	539589	538390	539589	gene-YLR191W	YLR191W	537272	538432	+
rna-NM_001182082.1	gene-YLR195C	YLR195C	NC_001144.5	541937	543304	541554	543304	gene-YLR194C	YLR194C	540809	541573	-
rna-NM_001182086.1	gene-YLR199C	YLR199C	NC_001144.5	547853	548769	547549	548769	gene-YLR197W	YLR197W	546097	547611	+
rna-NM_001182088.1	gene-YLR201C	YLR201C	NC_001144.5	549511	550293	549114	550293	gene-YLR200W	YLR200W	549012	549356	+
rna-NM_001182087.1	gene-YLR200W	YLR200W	NC_001144.5	549012	549356	549012	549725	gene-YLR201C	YLR201C	549511	550293	-
rna-NM_001182090.1	gene-YLR203C	YLR203C	NC_001144.5	550650	551960	550282	551960	gene-YLR201C	YLR201C	549511	550293	-
rna-NM_001182091.1	gene-YLR204W	YLR204W	NC_001144.5	552270	552605	552270	552768	gene-YLR205C	YLR205C	552724	553677	-
rna-NM_001182095.1	gene-YLR208W	YLR208W	NC_001144.5	559551	560444	559551	560808	gene-YLR209C	YLR209C	560797	561732	-
rna-NM_001182102.1	gene-YLR215C	YLR215C	NC_001144.5	570776	571858	570598	571858	gene-YLR214W	YLR214W	568567	570627	+
rna-NM_001182107.1	gene-YLR220W	YLR220W	NC_001144.5	576825	577793	576825	578371	gene-YLR221C	YLR221C	578362	579024	-
rna-NM_001182112.1	gene-YLR225C	YLR225C	NC_001144.5	587695	588918	587566	588918	gene-YLR224W	YLR224W	586464	587573	+
rna-NM_001182113.1	gene-YLR226W	YLR226W	NC_001144.5	589354	590541	589354	591745	gene-YLR227C	YLR227C	590562	592043	-
rna-NM_001182120.1	gene-YLR233C	YLR233C	NC_001144.5	607425	609524	607116	609524	gene-YLR231C	YLR231C	605758	607119	-
rna-NM_001182121.1	gene-YLR234W	YLR234W	NC_001144.5	609783	611753	609783	612284	gene-YLR236C	YLR236C	611794	612117	-
rna-NM_001182126.1	gene-YLR239C	YLR239C	NC_001144.5	616332	617318	616136	617318	gene-YLR238W	YLR238W	614755	616191	+
rna-NM_001182125.1	gene-YLR238W	YLR238W	NC_001144.5	614755	616191	614755	616347	gene-YLR239C	YLR239C	616332	617318	-
rna-NM_001182129.1	gene-YLR242C	YLR242C	NC_001144.5	622918	623883	622773	623883	gene-YLR241W	YLR241W	620473	622821	+
rna-NM_001182128.1	gene-YLR241W	YLR241W	NC_001144.5	620473	622821	620473	623011	gene-YLR242C	YLR242C	622918	623883	-
rna-NM_001182130.1	gene-YLR243W	YLR243W	NC_001144.5	624203	625021	624203	625195	gene-YLR244C	YLR244C	625168	626331	-
rna-NM_001182132.1	gene-YLR245C	YLR245C	NC_001144.5	626502	626930	625722	626930	gene-YLR244C	YLR244C	625168	626331	-
rna-NM_001182141.1	gene-YLR254C	YLR254C	NC_001144.5	644404	644973	644327	644973	gene-YLR253W	YLR253W	642627	644336	+
rna-NM_001182140.1	gene-YLR253W	YLR253W	NC_001144.5	642627	644336	642627	644430	gene-YLR254C	YLR254C	644404	644973	-
rna-NM_001182148.1	gene-YLR261C	YLR261C	NC_001144.5	668237	668563	666551	668563	gene-YLR260W	YLR260W	665844	667907	+
rna-NM_001182148.1	gene-YLR261C	YLR261C	NC_001144.5	668237	668563	666551	668563	gene-YLR262C	YLR262C	668244	668891	-
rna-NM_001182151.1	gene-YLR264W	YLR264W	NC_001144.5	673131	673334	673131	674440	gene-YLR264C-A	YLR264C-A	673828	673944	-
rna-NM_001182151.1	gene-YLR264W	YLR264W	NC_001144.5	673131	673334	673131	674440	gene-YLR265C	YLR265C	674427	675455	-
rna-NM_001182158.1	gene-YLR271W	YLR271W	NC_001144.5	682737	683561	682737	684736	gene-YLR272C	YLR272C	683672	687202	-
rna-NM_001182162.1	gene-YLR275W	YLR275W	NC_001144.5	694378	694800	694378	695070	gene-YLR276C	YLR276C	695046	696830	-
rna-NM_001182171.1	gene-YLR284C	YLR284C	NC_001144.5	706198	707040	706103	707040	gene-YLR283W	YLR283W	705186	706130	+
rna-NM_001182170.1	gene-YLR283W	YLR283W	NC_001144.5	705186	706130	705186	706223	gene-YLR284C	YLR284C	706198	707040	-
rna-NM_001182172.1	gene-YLR285W	YLR285W	NC_001144.5	707360	708145	707360	708466	gene-YLR285C-A	YLR285C-A	708168	708338	-
rna-NM_001182172.1	gene-YLR285W	YLR285W	NC_001144.5	707360	708145	707360	708466	gene-YLR286C	YLR286C	708448	710136	-
rna-NM_001182173.1	gene-YLR286C	YLR286C	NC_001144.5	708448	710136	708251	710136	gene-YLR285C-A	YLR285C-A	708168	708338	-
rna-NM_001182178.1	gene-YLR290C	YLR290C	NC_001144.5	717145	717978	716960	717978	gene-YLR289W	YLR289W	715089	717026	+
rna-NM_001182177.1	gene-YLR289W	YLR289W	NC_001144.5	715089	717026	715089	717157	gene-YLR290C	YLR290C	717145	717978	-
rna-NM_001348859.1	gene-YLR296W	YLR296W	NC_001144.5	722978	723304	722978	724056	gene-YLR297W	YLR297W	724044	724433	+
rna-NM_001182186.1	gene-YLR298C	YLR298C	NC_001144.5	724721	725416	723978	725416	gene-YLR297W	YLR297W	724044	724433	+
rna-NM_001182185.1	gene-YLR297W	YLR297W	NC_001144.5	724044	724433	724044	724729	gene-YLR298C	YLR298C	724721	725416	-
rna-NM_001182191.1	gene-YLR303W	YLR303W	NC_001144.5	732542	733876	732542	734683	gene-YLR302C	YLR302C	732191	732553	-
rna-NM_001182197.2	gene-YLR309C	YLR309C	NC_001144.5	749034	751769	747208	751769	gene-YLR308W	YLR308W	747937	748875	+
rna-NM_001182202.2	gene-YLR313C	YLR313C	NC_001144.5	760750	762342	760240	762342	gene-YLR312W-A	YLR312W-A	759480	760241	+
rna-NM_001182205.1	gene-YLR316C	YLR316C	NC_001144.5	765266	766358	765110	766358	gene-YLR315W	YLR315W	764808	765269	+
rna-NM_001182204.1	gene-YLR315W	YLR315W	NC_001144.5	764808	765269	764808	765958	gene-YLR316C	YLR316C	765266	766358	-
rna-NM_001182210.1	gene-YLR321C	YLR321C	NC_001144.5	776584	777864	776257	777864	gene-YLR320W	YLR320W	771940	776304	+
rna-NM_001182216.1	gene-YLR327C	YLR327C	NC_001144.5	783127	783387	781401	783387	gene-YLR326W	YLR326W	782174	782896	+
rna-NM_001182221.1	gene-YLR332W	YLR332W	NC_001144.5	790676	791806	790676	792021	gene-YLR331C	YLR331C	790669	791046	-
rna-NM_001182225.1	gene-YLR336C	YLR336C	NC_001144.5	799697	802396	799528	802396	gene-YLR335W	YLR335W	797430	799592	+
rna-NM_001182224.1	gene-YLR335W	YLR335W	NC_001144.5	797430	799592	797430	799777	gene-YLR336C	YLR336C	799697	802396	-
rna-NM_001184569.1	gene-YLR342W-A	YLR342W-A	NC_001144.5	815810	815983	815810	816575	gene-YLR343W	YLR343W	816094	817761	+
rna-NM_001182240.1	gene-YLR351C	YLR351C	NC_001144.5	829489	830364	829301	830364	gene-YLR350W	YLR350W	828730	829380	+
rna-NM_001182239.1	gene-YLR350W	YLR350W	NC_001144.5	828730	829380	828730	829518	gene-YLR351C	YLR351C	829489	830364	-
rna-NM_001182246.1	gene-YLR357W	YLR357W	NC_001144.5	841331	844000	841331	844191	gene-YLR358C	YLR358C	843487	844050	-
rna-NM_001182250.1	gene-YLR361C	YLR361C	NC_001144.5	847388	849124	846741	849124	gene-YLR360W	YLR360W	846103	847422	+
rna-NM_001182249.3	gene-YLR360W	YLR360W	NC_001144.5	846103	847422	846103	847561	gene-YLR361C	YLR361C	847388	849124	-
rna-NM_001184659.3	gene-YLR361C-A	YLR361C-A	NC_001144.5	849383	849679	849098	849679	gene-YLR361C	YLR361C	847388	849124	-
rna-NM_001182252.3	gene-YLR363C	YLR363C	NC_001144.5	852495	853151	851950	853151	gene-YLR362W	YLR362W	849866	852019	+
rna-NM_001184486.1	gene-YLR363W-A	YLR363W-A	NC_001144.5	853461	853718	853461	854116	gene-YLR364W	YLR364W	854062	854391	+
rna-NM_001182256.1	gene-YLR367W	YLR367W	NC_001144.5	856442	857317	856442	857544	gene-YNCL0046W	YNCL0046W	856710	856920	+
rna-NM_001182256.1	gene-YLR367W	YLR367W	NC_001144.5	856442	857317	856442	857544	gene-YLR368W	YLR368W	857540	859336	+
rna-NM_001182259.3	gene-YLR370C	YLR370C	NC_001144.5	861718	862254	861470	862254	gene-YLR369W	YLR369W	859552	861525	+
rna-NM_001182261.3	gene-YLR372W	YLR372W	NC_001144.5	867354	868391	867354	868840	gene-YLR373C	YLR373C	868662	871367	-
rna-NM_001182265.1	gene-YLR376C	YLR376C	NC_001144.5	872826	873554	872630	873554	gene-YLR375W	YLR375W	871697	872728	+
rna-NM_001182264.3	gene-YLR375W	YLR375W	NC_001144.5	871697	872728	871697	872832	gene-YLR376C	YLR376C	872826	873554	-
rna-NM_001182274.1	gene-YLR385C	YLR385C	NC_001144.5	892992	893390	890477	893390	gene-YLR384C	YLR384C	888851	892900	-
rna-NM_001182276.1	gene-YLR387C	YLR387C	NC_001144.5	896374	897672	895957	897672	gene-YLR386W	YLR386W	893628	896270	+
rna-NM_001182275.3	gene-YLR386W	YLR386W	NC_001144.5	893628	896270	893628	896479	gene-YLR387C	YLR387C	896374	897672	-
rna-NM_001182278.1	gene-YLR389C	YLR389C	NC_001144.5	899577	902660	899356	902660	gene-YNCL0048W	YNCL0048W	899180	899382	+
rna-NM_001184303.1	gene-YLR390W-A	YLR390W-A	NC_001144.5	903724	904440	903724	905047	gene-YLR392C	YLR392C	904749	906305	-
rna-NM_001182281.1	gene-YLR393W	YLR393W	NC_001144.5	907079	907918	907079	909050	gene-YLR394W	YLR394W	907950	909398	+
rna-NM_001182289.3	gene-YLR401C	YLR401C	NC_001144.5	922442	924448	920147	924448	gene-YLR399C	YLR399C	919536	921596	-
rna-NM_001182292.3	gene-YLR404W	YLR404W	NC_001144.5	928743	929600	928743	929808	gene-YLR405W	YLR405W	929789	930892	+
rna-NM_001182294.3	gene-YLR406C	YLR406C	NC_001144.5	931065	931755	930878	931755	gene-YLR405W	YLR405W	929789	930892	+
rna-NM_001182295.4	gene-YLR407W	YLR407W	NC_001144.5	932967	933653	932967	933898	gene-YLR408C	YLR408C	933885	934253	-
rna-NM_001184570.3	gene-YLR412C-A	YLR412C-A	NC_001144.5	950267	950473	949136	950473	gene-YLR412W	YLR412W	948368	949192	+
rna-NM_001182300.1	gene-YLR412W	YLR412W	NC_001144.5	948368	949192	948368	950905	gene-YLR412C-A	YLR412C-A	950267	950473	-
rna-NM_001182301.1	gene-YLR413W	YLR413W	NC_001144.5	951156	953183	951156	953354	gene-YLR414C	YLR414C	953353	954144	-
rna-NM_001182306.1	gene-YLR418C	YLR418C	NC_001144.5	956914	958095	956589	958095	gene-YLR417W	YLR417W	955010	956710	+
rna-NM_001182309.3	gene-YLR421C	YLR421C	NC_001144.5	965090	965560	964746	965560	gene-YLR420W	YLR420W	963785	964879	+
rna-NM_001182308.1	gene-YLR420W	YLR420W	NC_001144.5	963785	964879	963785	965093	gene-YLR421C	YLR421C	965090	965560	-
rna-NM_001182311.3	gene-YLR423C	YLR423C	NC_001144.5	971917	973170	971688	973170	gene-YLR422W	YLR422W	965897	971695	+
rna-NM_001182319.1	gene-YLR431C	YLR431C	NC_001144.5	1000342	1001703	1000125	1001703	gene-YLR430W	YLR430W	993434	1000129	+
rna-NM_001182321.1	gene-YLR433C	YLR433C	NC_001144.5	1004347	1006008	1004039	1006008	gene-YLR432W	YLR432W	1002557	1004128	+
rna-NM_001182320.3	gene-YLR432W	YLR432W	NC_001144.5	1002557	1004128	1002557	1004459	gene-YLR433C	YLR433C	1004347	1006008	-
rna-NM_001182328.3	gene-YLR440C	YLR440C	NC_001144.5	1015568	1017697	1014241	1017697	gene-YLR439W	YLR439W	1014491	1015450	+
rna-NM_001182327.1	gene-YLR439W	YLR439W	NC_001144.5	1014491	1015450	1014491	1015589	gene-YLR440C	YLR440C	1015568	1017697	-
rna-NM_001182335.3	gene-YLR447C	YLR447C	NC_001144.5	1026856	1027893	1026357	1027893	gene-YLR446W	YLR446W	1025214	1026515	+
rna-NM_001182341.3	gene-YLR453C	YLR453C	NC_001144.5	1041799	1042986	1040969	1042986	gene-YLR452C	YLR452C	1039270	1041366	-
rna-NM_001182345.3	gene-YLR457C	YLR457C	NC_001144.5	1055812	1056771	1055613	1056771	gene-YLR456W	YLR456W	1055070	1055684	+
rna-NM_001182344.1	gene-YLR456W	YLR456W	NC_001144.5	1055070	1055684	1055070	1055871	gene-YLR457C	YLR457C	1055812	1056771	-
rna-NM_001183166.1	gene-YNL328C	YNL328C	NC_001146.8	22834	23274	20797	23274	gene-YNL329C	YNL329C	19541	22633	-
rna-NM_001183164.1	gene-YNL326C	YNL326C	NC_001146.8	27337	28347	27165	28347	gene-YNL327W	YNL327W	24048	27173	+
rna-NM_001183160.1	gene-YNL322C	YNL322C	NC_001146.8	33294	34235	32716	34235	gene-YNL323W	YNL323W	31944	33188	+
rna-NM_001183161.1	gene-YNL323W	YNL323W	NC_001146.8	31944	33188	31944	33379	gene-YNL322C	YNL322C	33294	34235	-
rna-NM_001183158.1	gene-YNL320W	YNL320W	NC_001146.8	37700	38554	37700	38742	gene-YNL318C	YNL318C	38707	40329	-
rna-NM_001183154.1	gene-YNL316C	YNL316C	NC_001146.8	42071	43075	41983	43075	gene-YNL317W	YNL317W	40619	42016	+
rna-NM_001183155.1	gene-YNL317W	YNL317W	NC_001146.8	40619	42016	40619	42564	gene-YNL316C	YNL316C	42071	43075	-
rna-NM_001183152.1	gene-YNL314W	YNL314W	NC_001146.8	44447	45214	44447	45372	gene-YNL313C	YNL313C	45308	48022	-
rna-NM_001183150.1	gene-YNL312W	YNL312W	NC_001146.8	48287	49216	48287	49410	gene-YNL311C	YNL311C	49397	51688	-
rna-NM_001183147.1	gene-YNL309W	YNL309W	NC_001146.8	52662	53924	52662	54282	gene-YNL308C	YNL308C	54122	55897	-
rna-NM_001183144.1	gene-YNL306W	YNL306W	NC_001146.8	58155	58808	58155	58919	gene-YNL305C	YNL305C	58898	59791	-
rna-NM_001183132.1	gene-YNL294C	YNL294C	NC_001146.8	78659	80260	77941	80260	gene-YNL295W	YNL295W	76946	78520	+
rna-NM_001183133.1	gene-YNL295W	YNL295W	NC_001146.8	76946	78520	76946	78711	gene-YNL294C	YNL294C	78659	80260	-
rna-NM_001183129.1	gene-YNL291C	YNL291C	NC_001146.8	84169	85815	84005	85815	gene-YNL292W	YNL292W	82806	84017	+
rna-NM_001183130.1	gene-YNL292W	YNL292W	NC_001146.8	82806	84017	82806	84302	gene-YNL291C	YNL291C	84169	85815	-
rna-NM_001183118.1	gene-YNL280C	YNL280C	NC_001146.8	109095	110411	108685	110411	gene-YNL281W	YNL281W	108467	108928	+
rna-NM_001183115.1	gene-YNL277W	YNL277W	NC_001146.8	117349	118809	117349	120582	gene-YNL275W	YNL275W	119268	120998	+
rna-NM_001183112.1	gene-YNL274C	YNL274C	NC_001146.8	121118	122170	120953	122170	gene-YNL275W	YNL275W	119268	120998	+
rna-NM_001183110.1	gene-YNL272C	YNL272C	NC_001146.8	126805	129084	126575	129084	gene-YNL273W	YNL273W	122883	126599	+
rna-NM_001183103.1	gene-YNL265C	YNL265C	NC_001146.8	144280	145281	143997	145281	gene-YNL267W	YNL267W	140878	144078	+
rna-NM_001183102.1	gene-YNL264C	YNL264C	NC_001146.8	145563	146615	145211	146615	gene-YNL265C	YNL265C	144280	145281	-
rna-NM_001183099.1	gene-YNL261W	YNL261W	NC_001146.8	155100	156539	155100	157203	gene-YNL260C	YNL260C	156859	157347	-
rna-NM_001183093.1	gene-YNL255C	YNL255C	NC_001146.8	167329	167790	167081	167790	gene-YNL256W	YNL256W	164623	167097	+
rna-NM_001183090.1	gene-YNL252C	YNL252C	NC_001146.8	171441	172286	171276	172286	gene-YNL253W	YNL253W	170018	171286	+
rna-NM_001183091.1	gene-YNL253W	YNL253W	NC_001146.8	170018	171286	170018	171458	gene-YNL252C	YNL252C	171441	172286	-
